epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
46,0.9026918788592021,74.71999998779297,0.4122053468227386,87.59999992675782,0.876081361741693,0.8796762509824869,0.876
47,0.8780459383646647,75.78666670328776,0.4863659591674805,83.92000006103515,0.8394648024748668,0.8536803988729703,0.8392
48,0.8680151490529379,76.72000001220704,0.4096786811828613,87.76000006103516,0.8785425000467043,0.8847826867303187,0.8775999999999999
49,0.8686745382944743,76.37333335164388,0.4667490216255188,84.56000008544922,0.8422044465517968,0.8544593842299925,0.8455999999999999
50,0.8775873752593994,76.34666670328777,0.45868194437026977,84.47999997558594,0.8401822673076156,0.8571676575319696,0.8448
51,0.8701547774950663,75.78666665445964,0.4028693428039551,88.24000006103516,0.8827765280028483,0.8879468624000552,0.8824
52,0.8540375336011251,77.49333335367838,0.39318226070404055,87.92000010986328,0.8781394128327931,0.8832408354235239,0.8792
53,0.847931279627482,77.78666670735677,0.3717121328353882,88.55999992675781,0.885448809439147,0.8867561274556245,0.8855999999999999
54,0.8514104815800985,78.16000004069011,0.3765829040050507,88.1599999267578,0.8824452129168258,0.8864607854329014,0.8816
55,0.8484041206359864,78.00000001627605,0.41203895688056946,87.27999992675781,0.872276252953804,0.879336773096513,0.8728
56,0.8318363833109538,78.64000004475912,0.36459723653793336,88.72000010986328,0.8865716507372283,0.8893530923290973,0.8872
57,0.8445915150006612,77.59999999186198,0.3765880849838257,88.72000010986328,0.8873632136644515,0.8926435463677965,0.8872
58,0.8381726941426595,77.0400000406901,0.37801815524101257,88.87999992675782,0.8890726181111113,0.8958404935878346,0.8888000000000001
59,0.8293078337987264,79.17333337402344,0.41161592192649843,86.72000008544921,0.8674559753524418,0.8756760197058358,0.8672000000000001
60,0.8173378244717916,79.01333337402343,0.38140833010673525,88.48000008544922,0.8848096206039229,0.8884209035798953,0.8848
61,0.8185367294947307,78.98666665852865,0.37864709019660947,87.91999992675781,0.8795638200777803,0.8818231448098531,0.8792
62,0.8366456935882568,77.41333336995443,0.35134450623989105,89.19999995117188,0.8909852081102139,0.8939079104296155,0.892
63,0.8173815198580424,79.22666668497722,0.36257710704803464,88.87999995117187,0.8882530570738949,0.8925837033999553,0.8888
64,0.7986461216608683,80.26666665445964,0.3756807320356369,87.51999995117187,0.8736375706905015,0.8790728771155475,0.8751999999999999
65,0.803740154393514,79.84000004475911,0.3655922418117523,87.91999995117187,0.8801324117948572,0.8879967061763464,0.8792
66,0.7900980729103089,81.14666668294271,0.35979334666728974,88.71999995117187,0.8863801892817383,0.8915262166300983,0.8872
67,0.7782981597582499,81.7333333211263,0.320829739522934,91.20000010986328,0.9125153524272067,0.9143482372081657,0.9120000000000001
68,0.7976838609695435,79.62666670328775,0.3360742936134338,89.76000008544922,0.8974422786652365,0.8991447192621607,0.8976000000000001
69,0.7794013210932413,81.38666665852864,0.34589905643463137,89.51999995117187,0.8953359789278229,0.9006873196035361,0.8951999999999998
70,0.781817844136556,80.71999998372395,0.31731601252555847,90.23999995117188,0.9019752894237648,0.9028675571799992,0.9024000000000001
71,0.7697871900558472,82.10666665445963,0.34748993229866026,89.92000010986328,0.8992677520706245,0.9006959360708283,0.8991999999999999
72,0.778621912765503,80.85333335367838,0.3344367755413055,90.72000010986328,0.9077055671522206,0.9100071440054016,0.9072000000000001
73,0.7695050311088562,81.86666668294271,0.3004694225311279,91.27999992675781,0.9129370741342718,0.9137801668269734,0.9128000000000001
74,0.7705452972094218,80.82666667887369,0.3046857497692108,90.87999992675782,0.9086544488548667,0.9101030441331526,0.9088
75,0.7548775872866312,82.32000002034505,0.3004717020511627,90.87999992675782,0.9090467213677587,0.9098303323747547,0.9088
76,0.7683369893074036,81.84000003662109,0.31510802602767946,90.39999995117188,0.9037972316596056,0.9049089945211344,0.9039999999999999
77,0.7554418513615926,82.37333335367839,0.30732872433662417,91.19999992675781,0.9123466976135589,0.9139147001441197,0.9120000000000001
78,0.751449243927002,82.87999999186198,0.3258955928325653,90.31999997558594,0.9024784706014648,0.9044569900089693,0.9032
79,0.7558648133277893,82.66666665852864,0.32366537642478943,90.47999995117188,0.9042315751214813,0.908211101123916,0.9048
80,0.7656974351565043,81.4666666788737,0.3132971726179123,91.03999992675782,0.9104840493426065,0.9118446582011337,0.9103999999999999
81,0.7570059183120728,82.58666670735677,0.29930009322166445,91.83999992675781,0.9187035616829832,0.9194429562452818,0.9184000000000001
82,0.7476942132314046,82.2666666788737,0.3017422153711319,91.43999995117187,0.9142030988237989,0.9152018916311289,0.9143999999999999
83,0.7306651708602905,83.68000004475911,0.2953435285806656,91.91999992675781,0.9192825326909568,0.9201522024054662,0.9192
84,0.7412527275085449,83.65333335367839,0.2985501857995987,91.35999992675781,0.9136333909416272,0.9141717413316679,0.9136
85,0.7401883310635885,82.74666670735677,0.29490347361564634,91.51999992675782,0.9153931460883094,0.9157172223303022,0.9152000000000001
86,0.7358485722223918,82.58666665852864,0.2932738013982773,91.91999992675781,0.9193421738697853,0.920887089518,0.9192
87,0.7129819510777792,84.50666663818359,0.2881163858175278,91.59999992675782,0.9160452861482187,0.91671792021254,0.916
88,0.7363265743255615,83.17333336995442,0.29593779973983764,91.99999995117187,0.9198932154973919,0.920178153168646,0.9199999999999999
89,0.7389313258488973,82.34666670735677,0.29464764986038205,91.19999992675781,0.9118912741713165,0.9123473753438477,0.9120000000000001
90,0.7301289266586304,83.38666665445963,0.29593647089004516,91.67999992675782,0.9167173895922669,0.9178577973136539,0.9168
91,0.7258611820220947,83.38666665852864,0.29514440288543703,91.27999992675781,0.9128999696841096,0.9131167981373757,0.9128000000000001
92,0.7257431115150451,83.76000001627604,0.2884256476163864,91.99999992675781,0.9199879899959669,0.9205883088352227,0.9199999999999999
93,0.6944674925804138,85.57333337402343,0.2876871737718582,91.67999992675782,0.9167380249215584,0.9175128780520714,0.9168
94,0.7224611428578694,84.26666668294271,0.2862776317834854,91.91999992675781,0.9191486157232204,0.9196339258354499,0.9192
95,0.7133611271540324,83.6533333577474,0.2873935508489609,91.83999992675781,0.9184381386075406,0.9194859112545286,0.9184000000000001
96,0.7296000743230184,83.38666670735677,0.28639622428417205,92.1599999267578,0.9217464332623095,0.9226932562720309,0.9216000000000001
97,0.724127514966329,84.45333337809245,0.28890424618721006,91.99999992675781,0.9201576529953333,0.9210850593801376,0.9199999999999999
98,0.7116531950632731,84.18666670735676,0.2902338096857071,91.67999992675782,0.9168432210098636,0.9177707599291425,0.9168
99,0.7196163734118144,84.2933333251953,0.28468752915859225,91.83999992675781,0.9184860964154451,0.9191755619590989,0.9184000000000001
